,appearances,product,reference_product,opportunities,appearances_pct,rank
1487,1.0,3223,971,1.0,1.0,1.0
1444,1.0,3179,971,1.0,1.0,1.0
1391,1.0,3125,971,1.0,1.0,1.0
1389,1.0,3123,971,1.0,1.0,1.0
1388,1.0,3122,971,1.0,1.0,1.0
1381,1.0,3115,971,1.0,1.0,1.0
1364,1.0,3098,971,1.0,1.0,1.0
1346,1.0,3080,971,1.0,1.0,1.0
1315,1.0,3047,971,1.0,1.0,1.0
1280,1.0,3012,971,1.0,1.0,1.0
1123,1.0,2470,971,1.0,1.0,1.0
126,1.0,217,971,1.0,1.0,1.0
1791,1.0,4275,971,1.0,1.0,1.0
1282,6.0,3014,2470,10.0,0.6,1.0
1284,5.0,3016,2470,10.0,0.5,2.0
1283,5.0,3015,2470,10.0,0.5,2.0
1245,26.0,2977,3125,53.0,0.49056603773584906,1.0
1495,23.0,3231,3125,53.0,0.4339622641509434,2.0
1338,23.0,3072,3125,53.0,0.4339622641509434,2.0
1277,3.0,3009,897,3.0,1.0,1.0
1471,2.0,3206,897,3.0,0.6666666666666666,2.0
1298,2.0,3030,897,3.0,0.6666666666666666,2.0
1443,2.0,3177,897,3.0,0.6666666666666666,2.0
1442,2.0,3176,897,3.0,0.6666666666666666,2.0
1432,2.0,3166,897,3.0,0.6666666666666666,2.0
1409,2.0,3143,897,3.0,0.6666666666666666,2.0
1362,2.0,3096,897,3.0,0.6666666666666666,2.0
1354,2.0,3088,897,3.0,0.6666666666666666,2.0
1353,2.0,3087,897,3.0,0.6666666666666666,2.0
1352,2.0,3086,897,3.0,0.6666666666666666,2.0
1351,2.0,3085,897,3.0,0.6666666666666666,2.0
1284,6.0,3016,673,11.0,0.5454545454545454,1.0
1412,5.0,3146,673,11.0,0.45454545454545453,2.0
1282,5.0,3014,673,11.0,0.45454545454545453,2.0
1460,5.0,3195,673,11.0,0.45454545454545453,2.0
1413,5.0,3147,673,11.0,0.45454545454545453,2.0
1269,5.0,3001,673,11.0,0.45454545454545453,2.0
1390,5.0,3124,673,11.0,0.45454545454545453,2.0
1382,5.0,3116,673,11.0,0.45454545454545453,2.0
1307,2.0,3039,631,3.0,0.6666666666666666,1.0
1366,2.0,3100,631,3.0,0.6666666666666666,1.0
1270,2.0,3002,631,3.0,0.6666666666666666,1.0
1458,2.0,3193,631,3.0,0.6666666666666666,1.0
1411,2.0,3145,631,3.0,0.6666666666666666,1.0
1390,2.0,3124,631,3.0,0.6666666666666666,1.0
1297,2.0,3029,195,2.0,1.0,1.0
252,1.0,430,195,2.0,0.5,2.0
1439,1.0,3173,195,2.0,0.5,2.0
1337,1.0,3071,195,2.0,0.5,2.0
1367,1.0,3101,195,2.0,0.5,2.0
1369,1.0,3103,195,2.0,0.5,2.0
1392,1.0,3126,195,2.0,0.5,2.0
1418,1.0,3152,195,2.0,0.5,2.0
1430,1.0,3164,195,2.0,0.5,2.0
1431,1.0,3165,195,2.0,0.5,2.0
1443,1.0,3177,195,2.0,0.5,2.0
1321,1.0,3055,195,2.0,0.5,2.0
1465,1.0,3200,195,2.0,0.5,2.0
1472,1.0,3208,195,2.0,0.5,2.0
1495,1.0,3231,195,2.0,0.5,2.0
1497,1.0,3233,195,2.0,0.5,2.0
1500,1.0,3236,195,2.0,0.5,2.0
1516,1.0,3252,195,2.0,0.5,2.0
1558,1.0,3296,195,2.0,0.5,2.0
1564,1.0,3302,195,2.0,0.5,2.0
1332,1.0,3066,195,2.0,0.5,2.0
1318,1.0,3052,195,2.0,0.5,2.0
365,1.0,644,195,2.0,0.5,2.0
1316,1.0,3048,195,2.0,0.5,2.0
448,1.0,797,195,2.0,0.5,2.0
466,1.0,827,195,2.0,0.5,2.0
565,1.0,1009,195,2.0,0.5,2.0
621,1.0,1134,195,2.0,0.5,2.0
764,1.0,1448,195,2.0,0.5,2.0
1247,1.0,2979,195,2.0,0.5,2.0
1254,1.0,2986,195,2.0,0.5,2.0
1260,1.0,2992,195,2.0,0.5,2.0
1265,1.0,2997,195,2.0,0.5,2.0
1273,1.0,3005,195,2.0,0.5,2.0
1275,1.0,3007,195,2.0,0.5,2.0
1280,1.0,3012,195,2.0,0.5,2.0
1282,1.0,3014,195,2.0,0.5,2.0
1286,1.0,3018,195,2.0,0.5,2.0
1299,1.0,3031,195,2.0,0.5,2.0
1303,1.0,3035,195,2.0,0.5,2.0
1313,1.0,3045,195,2.0,0.5,2.0
1577,1.0,3318,195,2.0,0.5,2.0
453,2.0,804,588,2.0,1.0,1.0
167,1.0,285,588,2.0,0.5,2.0
1298,1.0,3030,588,2.0,0.5,2.0
1474,1.0,3210,588,2.0,0.5,2.0
1435,1.0,3169,588,2.0,0.5,2.0
1432,1.0,3166,588,2.0,0.5,2.0
1407,1.0,3141,588,2.0,0.5,2.0
1402,1.0,3136,588,2.0,0.5,2.0
1364,1.0,3098,588,2.0,0.5,2.0
1362,1.0,3096,588,2.0,0.5,2.0
1351,1.0,3085,588,2.0,0.5,2.0
1334,1.0,3068,588,2.0,0.5,2.0
1331,1.0,3065,588,2.0,0.5,2.0
1321,1.0,3055,588,2.0,0.5,2.0
1312,1.0,3044,588,2.0,0.5,2.0
1307,1.0,3039,588,2.0,0.5,2.0
1295,1.0,3027,588,2.0,0.5,2.0
175,1.0,298,588,2.0,0.5,2.0
1179,1.0,2642,588,2.0,0.5,2.0
1055,1.0,2251,588,2.0,0.5,2.0
1050,1.0,2242,588,2.0,0.5,2.0
1041,1.0,2205,588,2.0,0.5,2.0
894,1.0,1768,588,2.0,0.5,2.0
881,1.0,1733,588,2.0,0.5,2.0
761,1.0,1436,588,2.0,0.5,2.0
561,1.0,997,588,2.0,0.5,2.0
518,1.0,919,588,2.0,0.5,2.0
372,1.0,658,588,2.0,0.5,2.0
359,1.0,631,588,2.0,0.5,2.0
230,1.0,395,588,2.0,0.5,2.0
212,1.0,362,588,2.0,0.5,2.0
1761,1.0,3905,588,2.0,0.5,2.0
167,1.0,285,997,1.0,1.0,1.0
175,1.0,298,997,1.0,1.0,1.0
1474,1.0,3210,997,1.0,1.0,1.0
1435,1.0,3169,997,1.0,1.0,1.0
1432,1.0,3166,997,1.0,1.0,1.0
1407,1.0,3141,997,1.0,1.0,1.0
1402,1.0,3136,997,1.0,1.0,1.0
1364,1.0,3098,997,1.0,1.0,1.0
1362,1.0,3096,997,1.0,1.0,1.0
1351,1.0,3085,997,1.0,1.0,1.0
1334,1.0,3068,997,1.0,1.0,1.0
1331,1.0,3065,997,1.0,1.0,1.0
1321,1.0,3055,997,1.0,1.0,1.0
1312,1.0,3044,997,1.0,1.0,1.0
1307,1.0,3039,997,1.0,1.0,1.0
1298,1.0,3030,997,1.0,1.0,1.0
1295,1.0,3027,997,1.0,1.0,1.0
1179,1.0,2642,997,1.0,1.0,1.0
1055,1.0,2251,997,1.0,1.0,1.0
1050,1.0,2242,997,1.0,1.0,1.0
1041,1.0,2205,997,1.0,1.0,1.0
894,1.0,1768,997,1.0,1.0,1.0
881,1.0,1733,997,1.0,1.0,1.0
761,1.0,1436,997,1.0,1.0,1.0
518,1.0,919,997,1.0,1.0,1.0
453,1.0,804,997,1.0,1.0,1.0
372,1.0,658,997,1.0,1.0,1.0
359,1.0,631,997,1.0,1.0,1.0
334,1.0,588,997,1.0,1.0,1.0
230,1.0,395,997,1.0,1.0,1.0
212,1.0,362,997,1.0,1.0,1.0
1761,1.0,3905,997,1.0,1.0,1.0
167,1.0,285,1436,1.0,1.0,1.0
175,1.0,298,1436,1.0,1.0,1.0
1474,1.0,3210,1436,1.0,1.0,1.0
1435,1.0,3169,1436,1.0,1.0,1.0
1432,1.0,3166,1436,1.0,1.0,1.0
1407,1.0,3141,1436,1.0,1.0,1.0
1402,1.0,3136,1436,1.0,1.0,1.0
1364,1.0,3098,1436,1.0,1.0,1.0
1362,1.0,3096,1436,1.0,1.0,1.0
1351,1.0,3085,1436,1.0,1.0,1.0
1334,1.0,3068,1436,1.0,1.0,1.0
1331,1.0,3065,1436,1.0,1.0,1.0
1321,1.0,3055,1436,1.0,1.0,1.0
1312,1.0,3044,1436,1.0,1.0,1.0
1307,1.0,3039,1436,1.0,1.0,1.0
1298,1.0,3030,1436,1.0,1.0,1.0
1295,1.0,3027,1436,1.0,1.0,1.0
1179,1.0,2642,1436,1.0,1.0,1.0
1055,1.0,2251,1436,1.0,1.0,1.0
1050,1.0,2242,1436,1.0,1.0,1.0
1041,1.0,2205,1436,1.0,1.0,1.0
894,1.0,1768,1436,1.0,1.0,1.0
881,1.0,1733,1436,1.0,1.0,1.0
561,1.0,997,1436,1.0,1.0,1.0
518,1.0,919,1436,1.0,1.0,1.0
453,1.0,804,1436,1.0,1.0,1.0
372,1.0,658,1436,1.0,1.0,1.0
359,1.0,631,1436,1.0,1.0,1.0
334,1.0,588,1436,1.0,1.0,1.0
230,1.0,395,1436,1.0,1.0,1.0
212,1.0,362,1436,1.0,1.0,1.0
1761,1.0,3905,1436,1.0,1.0,1.0
167,1.0,285,2642,1.0,1.0,1.0
175,1.0,298,2642,1.0,1.0,1.0
1474,1.0,3210,2642,1.0,1.0,1.0
1435,1.0,3169,2642,1.0,1.0,1.0
1432,1.0,3166,2642,1.0,1.0,1.0
1407,1.0,3141,2642,1.0,1.0,1.0
1402,1.0,3136,2642,1.0,1.0,1.0
1364,1.0,3098,2642,1.0,1.0,1.0
1362,1.0,3096,2642,1.0,1.0,1.0
1351,1.0,3085,2642,1.0,1.0,1.0
1334,1.0,3068,2642,1.0,1.0,1.0
1331,1.0,3065,2642,1.0,1.0,1.0
1321,1.0,3055,2642,1.0,1.0,1.0
1312,1.0,3044,2642,1.0,1.0,1.0
1307,1.0,3039,2642,1.0,1.0,1.0
1298,1.0,3030,2642,1.0,1.0,1.0
1295,1.0,3027,2642,1.0,1.0,1.0
1055,1.0,2251,2642,1.0,1.0,1.0
1050,1.0,2242,2642,1.0,1.0,1.0
1041,1.0,2205,2642,1.0,1.0,1.0
894,1.0,1768,2642,1.0,1.0,1.0
881,1.0,1733,2642,1.0,1.0,1.0
761,1.0,1436,2642,1.0,1.0,1.0
561,1.0,997,2642,1.0,1.0,1.0
518,1.0,919,2642,1.0,1.0,1.0
453,1.0,804,2642,1.0,1.0,1.0
372,1.0,658,2642,1.0,1.0,1.0
359,1.0,631,2642,1.0,1.0,1.0
334,1.0,588,2642,1.0,1.0,1.0
230,1.0,395,2642,1.0,1.0,1.0
212,1.0,362,2642,1.0,1.0,1.0
1761,1.0,3905,2642,1.0,1.0,1.0
167,1.0,285,1733,1.0,1.0,1.0
175,1.0,298,1733,1.0,1.0,1.0
1474,1.0,3210,1733,1.0,1.0,1.0
1435,1.0,3169,1733,1.0,1.0,1.0
1432,1.0,3166,1733,1.0,1.0,1.0
1407,1.0,3141,1733,1.0,1.0,1.0
1402,1.0,3136,1733,1.0,1.0,1.0
1364,1.0,3098,1733,1.0,1.0,1.0
1362,1.0,3096,1733,1.0,1.0,1.0
1351,1.0,3085,1733,1.0,1.0,1.0
1334,1.0,3068,1733,1.0,1.0,1.0
1331,1.0,3065,1733,1.0,1.0,1.0
1321,1.0,3055,1733,1.0,1.0,1.0
1312,1.0,3044,1733,1.0,1.0,1.0
1307,1.0,3039,1733,1.0,1.0,1.0
1298,1.0,3030,1733,1.0,1.0,1.0
1295,1.0,3027,1733,1.0,1.0,1.0
1179,1.0,2642,1733,1.0,1.0,1.0
1055,1.0,2251,1733,1.0,1.0,1.0
1050,1.0,2242,1733,1.0,1.0,1.0
1041,1.0,2205,1733,1.0,1.0,1.0
894,1.0,1768,1733,1.0,1.0,1.0
761,1.0,1436,1733,1.0,1.0,1.0
561,1.0,997,1733,1.0,1.0,1.0
518,1.0,919,1733,1.0,1.0,1.0
453,1.0,804,1733,1.0,1.0,1.0
372,1.0,658,1733,1.0,1.0,1.0
359,1.0,631,1733,1.0,1.0,1.0
334,1.0,588,1733,1.0,1.0,1.0
230,1.0,395,1733,1.0,1.0,1.0
212,1.0,362,1733,1.0,1.0,1.0
1761,1.0,3905,1733,1.0,1.0,1.0
167,1.0,285,1768,1.0,1.0,1.0
175,1.0,298,1768,1.0,1.0,1.0
1474,1.0,3210,1768,1.0,1.0,1.0
1435,1.0,3169,1768,1.0,1.0,1.0
1432,1.0,3166,1768,1.0,1.0,1.0
1407,1.0,3141,1768,1.0,1.0,1.0
1402,1.0,3136,1768,1.0,1.0,1.0
1364,1.0,3098,1768,1.0,1.0,1.0
1362,1.0,3096,1768,1.0,1.0,1.0
1351,1.0,3085,1768,1.0,1.0,1.0
1334,1.0,3068,1768,1.0,1.0,1.0
1331,1.0,3065,1768,1.0,1.0,1.0
1321,1.0,3055,1768,1.0,1.0,1.0
1312,1.0,3044,1768,1.0,1.0,1.0
1307,1.0,3039,1768,1.0,1.0,1.0
1298,1.0,3030,1768,1.0,1.0,1.0
1295,1.0,3027,1768,1.0,1.0,1.0
1179,1.0,2642,1768,1.0,1.0,1.0
1055,1.0,2251,1768,1.0,1.0,1.0
1050,1.0,2242,1768,1.0,1.0,1.0
1041,1.0,2205,1768,1.0,1.0,1.0
881,1.0,1733,1768,1.0,1.0,1.0
761,1.0,1436,1768,1.0,1.0,1.0
561,1.0,997,1768,1.0,1.0,1.0
518,1.0,919,1768,1.0,1.0,1.0
453,1.0,804,1768,1.0,1.0,1.0
372,1.0,658,1768,1.0,1.0,1.0
359,1.0,631,1768,1.0,1.0,1.0
334,1.0,588,1768,1.0,1.0,1.0
230,1.0,395,1768,1.0,1.0,1.0
212,1.0,362,1768,1.0,1.0,1.0
1761,1.0,3905,1768,1.0,1.0,1.0
167,1.0,285,2251,1.0,1.0,1.0
175,1.0,298,2251,1.0,1.0,1.0
1474,1.0,3210,2251,1.0,1.0,1.0
1435,1.0,3169,2251,1.0,1.0,1.0
1432,1.0,3166,2251,1.0,1.0,1.0
1407,1.0,3141,2251,1.0,1.0,1.0
1402,1.0,3136,2251,1.0,1.0,1.0
1364,1.0,3098,2251,1.0,1.0,1.0
1362,1.0,3096,2251,1.0,1.0,1.0
1351,1.0,3085,2251,1.0,1.0,1.0
1334,1.0,3068,2251,1.0,1.0,1.0
1331,1.0,3065,2251,1.0,1.0,1.0
1321,1.0,3055,2251,1.0,1.0,1.0
1312,1.0,3044,2251,1.0,1.0,1.0
1307,1.0,3039,2251,1.0,1.0,1.0
1298,1.0,3030,2251,1.0,1.0,1.0
1295,1.0,3027,2251,1.0,1.0,1.0
1179,1.0,2642,2251,1.0,1.0,1.0
1050,1.0,2242,2251,1.0,1.0,1.0
1041,1.0,2205,2251,1.0,1.0,1.0
894,1.0,1768,2251,1.0,1.0,1.0
881,1.0,1733,2251,1.0,1.0,1.0
761,1.0,1436,2251,1.0,1.0,1.0
561,1.0,997,2251,1.0,1.0,1.0
518,1.0,919,2251,1.0,1.0,1.0
453,1.0,804,2251,1.0,1.0,1.0
372,1.0,658,2251,1.0,1.0,1.0
359,1.0,631,2251,1.0,1.0,1.0
334,1.0,588,2251,1.0,1.0,1.0
230,1.0,395,2251,1.0,1.0,1.0
212,1.0,362,2251,1.0,1.0,1.0
1761,1.0,3905,2251,1.0,1.0,1.0
167,1.0,285,658,1.0,1.0,1.0
175,1.0,298,658,1.0,1.0,1.0
1474,1.0,3210,658,1.0,1.0,1.0
1435,1.0,3169,658,1.0,1.0,1.0
1432,1.0,3166,658,1.0,1.0,1.0
1407,1.0,3141,658,1.0,1.0,1.0
1402,1.0,3136,658,1.0,1.0,1.0
1364,1.0,3098,658,1.0,1.0,1.0
1362,1.0,3096,658,1.0,1.0,1.0
1351,1.0,3085,658,1.0,1.0,1.0
1334,1.0,3068,658,1.0,1.0,1.0
1331,1.0,3065,658,1.0,1.0,1.0
1321,1.0,3055,658,1.0,1.0,1.0
1312,1.0,3044,658,1.0,1.0,1.0
1307,1.0,3039,658,1.0,1.0,1.0
1298,1.0,3030,658,1.0,1.0,1.0
1295,1.0,3027,658,1.0,1.0,1.0
1179,1.0,2642,658,1.0,1.0,1.0
1055,1.0,2251,658,1.0,1.0,1.0
1050,1.0,2242,658,1.0,1.0,1.0
1041,1.0,2205,658,1.0,1.0,1.0
894,1.0,1768,658,1.0,1.0,1.0
881,1.0,1733,658,1.0,1.0,1.0
761,1.0,1436,658,1.0,1.0,1.0
561,1.0,997,658,1.0,1.0,1.0
518,1.0,919,658,1.0,1.0,1.0
453,1.0,804,658,1.0,1.0,1.0
359,1.0,631,658,1.0,1.0,1.0
334,1.0,588,658,1.0,1.0,1.0
230,1.0,395,658,1.0,1.0,1.0
212,1.0,362,658,1.0,1.0,1.0
1761,1.0,3905,658,1.0,1.0,1.0
167,1.0,285,3905,1.0,1.0,1.0
175,1.0,298,3905,1.0,1.0,1.0
1435,1.0,3169,3905,1.0,1.0,1.0
1432,1.0,3166,3905,1.0,1.0,1.0
1407,1.0,3141,3905,1.0,1.0,1.0
1402,1.0,3136,3905,1.0,1.0,1.0
1364,1.0,3098,3905,1.0,1.0,1.0
1362,1.0,3096,3905,1.0,1.0,1.0
1351,1.0,3085,3905,1.0,1.0,1.0
1334,1.0,3068,3905,1.0,1.0,1.0
1331,1.0,3065,3905,1.0,1.0,1.0
1321,1.0,3055,3905,1.0,1.0,1.0
1312,1.0,3044,3905,1.0,1.0,1.0
1307,1.0,3039,3905,1.0,1.0,1.0
1298,1.0,3030,3905,1.0,1.0,1.0
1295,1.0,3027,3905,1.0,1.0,1.0
1179,1.0,2642,3905,1.0,1.0,1.0
1055,1.0,2251,3905,1.0,1.0,1.0
1050,1.0,2242,3905,1.0,1.0,1.0
1041,1.0,2205,3905,1.0,1.0,1.0
894,1.0,1768,3905,1.0,1.0,1.0
881,1.0,1733,3905,1.0,1.0,1.0
761,1.0,1436,3905,1.0,1.0,1.0
561,1.0,997,3905,1.0,1.0,1.0
518,1.0,919,3905,1.0,1.0,1.0
453,1.0,804,3905,1.0,1.0,1.0
372,1.0,658,3905,1.0,1.0,1.0
359,1.0,631,3905,1.0,1.0,1.0
334,1.0,588,3905,1.0,1.0,1.0
230,1.0,395,3905,1.0,1.0,1.0
212,1.0,362,3905,1.0,1.0,1.0
1474,1.0,3210,3905,1.0,1.0,1.0
1254,5.0,2986,285,15.0,0.3333333333333333,1.0
1351,5.0,3085,285,15.0,0.3333333333333333,1.0
1321,5.0,3055,285,15.0,0.3333333333333333,1.0
1354,5.0,3088,285,15.0,0.3333333333333333,1.0
1336,2.0,3070,298,4.0,0.5,1.0
1405,2.0,3139,298,4.0,0.5,1.0
1430,2.0,3164,298,4.0,0.5,1.0
1278,2.0,3010,298,4.0,0.5,1.0
1319,2.0,3053,298,4.0,0.5,1.0
1304,2.0,3036,298,4.0,0.5,1.0
1254,5.0,2986,395,7.0,0.7142857142857143,1.0
1366,4.0,3100,395,7.0,0.5714285714285714,2.0
1280,4.0,3012,395,7.0,0.5714285714285714,2.0
1474,4.0,3210,395,7.0,0.5714285714285714,2.0
334,2.0,588,804,3.0,0.6666666666666666,1.0
31,1.0,53,804,3.0,0.3333333333333333,2.0
1334,1.0,3068,804,3.0,0.3333333333333333,2.0
1321,1.0,3055,804,3.0,0.3333333333333333,2.0
1312,1.0,3044,804,3.0,0.3333333333333333,2.0
1307,1.0,3039,804,3.0,0.3333333333333333,2.0
1301,1.0,3033,804,3.0,0.3333333333333333,2.0
1299,1.0,3031,804,3.0,0.3333333333333333,2.0
1298,1.0,3030,804,3.0,0.3333333333333333,2.0
1295,1.0,3027,804,3.0,0.3333333333333333,2.0
1284,1.0,3016,804,3.0,0.3333333333333333,2.0
1269,1.0,3001,804,3.0,0.3333333333333333,2.0
1266,1.0,2998,804,3.0,0.3333333333333333,2.0
1264,1.0,2996,804,3.0,0.3333333333333333,2.0
1246,1.0,2978,804,3.0,0.3333333333333333,2.0
1245,1.0,2977,804,3.0,0.3333333333333333,2.0
1179,1.0,2642,804,3.0,0.3333333333333333,2.0
1097,1.0,2388,804,3.0,0.3333333333333333,2.0
1055,1.0,2251,804,3.0,0.3333333333333333,2.0
1331,1.0,3065,804,3.0,0.3333333333333333,2.0
1351,1.0,3085,804,3.0,0.3333333333333333,2.0
1041,1.0,2205,804,3.0,0.3333333333333333,2.0
1362,1.0,3096,804,3.0,0.3333333333333333,2.0
1745,1.0,3761,804,3.0,0.3333333333333333,2.0
1476,1.0,3212,804,3.0,0.3333333333333333,2.0
1474,1.0,3210,804,3.0,0.3333333333333333,2.0
1460,1.0,3195,804,3.0,0.3333333333333333,2.0
1436,1.0,3170,804,3.0,0.3333333333333333,2.0
1435,1.0,3169,804,3.0,0.3333333333333333,2.0
1432,1.0,3166,804,3.0,0.3333333333333333,2.0
1412,1.0,3146,804,3.0,0.3333333333333333,2.0
1407,1.0,3141,804,3.0,0.3333333333333333,2.0
1402,1.0,3136,804,3.0,0.3333333333333333,2.0
1382,1.0,3116,804,3.0,0.3333333333333333,2.0
1376,1.0,3110,804,3.0,0.3333333333333333,2.0
1372,1.0,3106,804,3.0,0.3333333333333333,2.0
1369,1.0,3103,804,3.0,0.3333333333333333,2.0
1364,1.0,3098,804,3.0,0.3333333333333333,2.0
1050,1.0,2242,804,3.0,0.3333333333333333,2.0
894,1.0,1768,804,3.0,0.3333333333333333,2.0
59,1.0,113,804,3.0,0.3333333333333333,2.0
376,1.0,664,804,3.0,0.3333333333333333,2.0
359,1.0,631,804,3.0,0.3333333333333333,2.0
344,1.0,607,804,3.0,0.3333333333333333,2.0
244,1.0,419,804,3.0,0.3333333333333333,2.0
232,1.0,400,804,3.0,0.3333333333333333,2.0
230,1.0,395,804,3.0,0.3333333333333333,2.0
212,1.0,362,804,3.0,0.3333333333333333,2.0
197,1.0,340,804,3.0,0.3333333333333333,2.0
193,1.0,333,804,3.0,0.3333333333333333,2.0
175,1.0,298,804,3.0,0.3333333333333333,2.0
167,1.0,285,804,3.0,0.3333333333333333,2.0
157,1.0,268,804,3.0,0.3333333333333333,2.0
131,1.0,226,804,3.0,0.3333333333333333,2.0
120,1.0,206,804,3.0,0.3333333333333333,2.0
115,1.0,200,804,3.0,0.3333333333333333,2.0
96,1.0,170,804,3.0,0.3333333333333333,2.0
372,1.0,658,804,3.0,0.3333333333333333,2.0
379,1.0,671,804,3.0,0.3333333333333333,2.0
881,1.0,1733,804,3.0,0.3333333333333333,2.0
384,1.0,677,804,3.0,0.3333333333333333,2.0
871,1.0,1702,804,3.0,0.3333333333333333,2.0
761,1.0,1436,804,3.0,0.3333333333333333,2.0
749,1.0,1413,804,3.0,0.3333333333333333,2.0
736,1.0,1386,804,3.0,0.3333333333333333,2.0
724,1.0,1366,804,3.0,0.3333333333333333,2.0
667,1.0,1229,804,3.0,0.3333333333333333,2.0
561,1.0,997,804,3.0,0.3333333333333333,2.0
518,1.0,919,804,3.0,0.3333333333333333,2.0
517,1.0,916,804,3.0,0.3333333333333333,2.0
472,1.0,842,804,3.0,0.3333333333333333,2.0
440,1.0,781,804,3.0,0.3333333333333333,2.0
425,1.0,757,804,3.0,0.3333333333333333,2.0
418,1.0,745,804,3.0,0.3333333333333333,2.0
394,1.0,693,804,3.0,0.3333333333333333,2.0
393,1.0,692,804,3.0,0.3333333333333333,2.0
1761,1.0,3905,804,3.0,0.3333333333333333,2.0
1366,2.0,3100,919,4.0,0.5,1.0
1394,2.0,3128,919,4.0,0.5,1.0
28,2.0,48,919,4.0,0.5,1.0
167,2.0,285,919,4.0,0.5,1.0
1358,2.0,3092,919,4.0,0.5,1.0
1321,2.0,3055,919,4.0,0.5,1.0
1474,2.0,3210,919,4.0,0.5,1.0
1419,2.0,3153,919,4.0,0.5,1.0
1295,2.0,3027,919,4.0,0.5,1.0
1306,2.0,3038,919,4.0,0.5,1.0
1298,2.0,3030,2205,2.0,1.0,1.0
1364,2.0,3098,2205,2.0,1.0,1.0
1407,1.0,3141,2205,2.0,0.5,3.0
1312,1.0,3044,2205,2.0,0.5,3.0
1319,1.0,3053,2205,2.0,0.5,3.0
1321,1.0,3055,2205,2.0,0.5,3.0
1331,1.0,3065,2205,2.0,0.5,3.0
1334,1.0,3068,2205,2.0,0.5,3.0
1351,1.0,3085,2205,2.0,0.5,3.0
1362,1.0,3096,2205,2.0,0.5,3.0
1366,1.0,3100,2205,2.0,0.5,3.0
1368,1.0,3102,2205,2.0,0.5,3.0
1373,1.0,3107,2205,2.0,0.5,3.0
1375,1.0,3109,2205,2.0,0.5,3.0
1389,1.0,3123,2205,2.0,0.5,3.0
1402,1.0,3136,2205,2.0,0.5,3.0
42,1.0,73,2205,2.0,0.5,3.0
1308,1.0,3040,2205,2.0,0.5,3.0
1432,1.0,3166,2205,2.0,0.5,3.0
1435,1.0,3169,2205,2.0,0.5,3.0
1442,1.0,3176,2205,2.0,0.5,3.0
1443,1.0,3177,2205,2.0,0.5,3.0
1470,1.0,3205,2205,2.0,0.5,3.0
1474,1.0,3210,2205,2.0,0.5,3.0
1483,1.0,3219,2205,2.0,0.5,3.0
1492,1.0,3228,2205,2.0,0.5,3.0
1499,1.0,3235,2205,2.0,0.5,3.0
1500,1.0,3236,2205,2.0,0.5,3.0
1528,1.0,3264,2205,2.0,0.5,3.0
1536,1.0,3273,2205,2.0,0.5,3.0
1537,1.0,3274,2205,2.0,0.5,3.0
1538,1.0,3275,2205,2.0,0.5,3.0
1409,1.0,3143,2205,2.0,0.5,3.0
1307,1.0,3039,2205,2.0,0.5,3.0
81,1.0,147,2205,2.0,0.5,3.0
1295,1.0,3027,2205,2.0,0.5,3.0
167,1.0,285,2205,2.0,0.5,3.0
175,1.0,298,2205,2.0,0.5,3.0
212,1.0,362,2205,2.0,0.5,3.0
230,1.0,395,2205,2.0,0.5,3.0
331,1.0,585,2205,2.0,0.5,3.0
334,1.0,588,2205,2.0,0.5,3.0
359,1.0,631,2205,2.0,0.5,3.0
372,1.0,658,2205,2.0,0.5,3.0
435,1.0,774,2205,2.0,0.5,3.0
440,1.0,781,2205,2.0,0.5,3.0
453,1.0,804,2205,2.0,0.5,3.0
458,1.0,812,2205,2.0,0.5,3.0
475,1.0,847,2205,2.0,0.5,3.0
518,1.0,919,2205,2.0,0.5,3.0
561,1.0,997,2205,2.0,0.5,3.0
650,1.0,1194,2205,2.0,0.5,3.0
696,1.0,1300,2205,2.0,0.5,3.0
735,1.0,1384,2205,2.0,0.5,3.0
761,1.0,1436,2205,2.0,0.5,3.0
772,1.0,1463,2205,2.0,0.5,3.0
881,1.0,1733,2205,2.0,0.5,3.0
894,1.0,1768,2205,2.0,0.5,3.0
1050,1.0,2242,2205,2.0,0.5,3.0
1055,1.0,2251,2205,2.0,0.5,3.0
1092,1.0,2376,2205,2.0,0.5,3.0
1179,1.0,2642,2205,2.0,0.5,3.0
1288,1.0,3020,2205,2.0,0.5,3.0
1289,1.0,3021,2205,2.0,0.5,3.0
1294,1.0,3026,2205,2.0,0.5,3.0
1761,1.0,3905,2205,2.0,0.5,3.0
1362,2.0,3096,2242,2.0,1.0,1.0
1351,2.0,3085,2242,2.0,1.0,1.0
1312,2.0,3044,2242,2.0,1.0,1.0
1432,2.0,3166,2242,2.0,1.0,1.0
1331,2.0,3065,2242,2.0,1.0,1.0
1334,2.0,3068,2242,2.0,1.0,1.0
1298,2.0,3030,2242,2.0,1.0,1.0
1469,2.0,3204,854,4.0,0.5,1.0
1254,2.0,2986,854,4.0,0.5,1.0
1359,2.0,3093,854,4.0,0.5,1.0
1486,2.0,3222,854,4.0,0.5,1.0
1254,151.0,2986,3055,257.0,0.5875486381322957,1.0
1280,128.0,3012,3055,257.0,0.4980544747081712,2.0
1366,121.0,3100,3055,257.0,0.4708171206225681,3.0
1282,3.0,3014,764,4.0,0.75,1.0
1284,3.0,3016,764,4.0,0.75,1.0
1283,3.0,3015,764,4.0,0.75,1.0
49,1.0,89,403,2.0,0.5,1.0
